Index,Number_Classes,Number_Students,Average_Students,Question_Per_Student,PeerEval_Per_Student,RollC_Per_Student,Feedback_Per_Student,Total_Interaction
1850,12,279,23.25,0.078853047,0,0.415770609,0.035842294,449
1851,24,516,21.5,0.534883721,7.879844961,0.158914729,0.054263566,14991
1852,35,913,26.08571429,1.821467689,25.6856517,6.192771084,5.648411829,76741
1853,27,1262,46.74074074,0.19889065,6.843898574,6.055467512,0.005546751,65796
1854,26,279,10.73076923,0.168458781,0,0.842293907,0.007168459,12733
1855,56,1957,34.94642857,0.508942259,9.288707205,9.89371487,0.026060296,59391
1856,2,60,30,0,0,6.583333333,0.433333333,421
1857,45,1126,25.02222222,0.002664298,0,0.119005329,0,186
1858,35,987,28.2,0.037487335,12.89766971,0,0.001013171,12865
1859,47,1248,26.55319149,0.275641026,0,11.44951923,0.151442308,82523
1860,5,258,51.6,0.003875969,0,4.728682171,0.07751938,1241
1861,4,157,39.25,0.573248408,0,7.114649682,0.146496815,4194
1862,35,1492,42.62857143,0,0,0.497319035,0,742
1863,3,225,75,0,0,2.213333333,0.008888889,500
1864,38,945,24.86842105,0.001058201,0,0.475132275,0,449
1865,11,588,53.45454545,0,0,0.431972789,0.005102041,257
1866,14,396,28.28571429,0.255050505,0,4.343434343,0.01010101,5748
1867,38,2267,59.65789474,0.07719453,0.809439788,0.000441112,0.008822232,9120
1868,13,587,45.15384615,0.211243612,22.76660988,4.790459966,0.017035775,29821
1869,11,587,53.36363636,0.296422487,17.93867121,0.241908007,0.00681431,29025
1870,4,73,18.25,0.164383562,0,24.19178082,0.068493151,3568
1871,7,287,41,0.24738676,0,4.536585366,0.024390244,7168
1872,6,125,20.83333333,0.672,0,8.216,0,18331
1873,14,447,31.92857143,0.042505593,0,1.680089485,0.002237136,20475
1874,6,328,54.66666667,0.039634146,0,2.125,0.012195122,15816
1875,15,793,52.86666667,0.04035309,0,0.756620429,0.00630517,2659
1876,3,149,49.66666667,0.187919463,0,3.872483221,0.026845638,20009
1877,9,350,38.88888889,0.374285714,0,0.757142857,0.011428571,8241
1878,4,364,91,0.178571429,0,0.60989011,0.002747253,48579
1879,4,90,22.5,0.233333333,0,2.411111111,0,630
1880,2,111,55.5,0.144144144,0,1.486486486,0,7792
1881,1,42,42,0.166666667,0,3.738095238,0.047619048,268
1882,1,43,43,0.23255814,0,3.302325581,0,2538
1883,29,795,27.4137931,0.705660377,69.26666667,9.928301887,0.357232704,77475
1884,15,807,53.8,0.376703841,49.41635688,8.073110285,0,55489
1885,79,2971,37.60759494,0.255469539,8.274318411,0.593739482,0.010770784,331263
1886,40,1928,48.2,0.183609959,9.808091286,1.329356846,0.014522822,100015
1887,59,2599,44.05084746,0.119276645,5.155059638,2.055405925,0.006156214,178417
1888,6,111,18.5,1.630630631,78.32432432,4.432432432,0,33280
1889,2,96,48,0.3125,48.125,11.1875,0.072916667,15443
1890,8,275,34.375,0.221818182,13.49454545,10.33090909,0.003636364,6553
1891,2,99,49.5,0.333333333,33.51515152,0,0.171717172,9057
1892,4,218,54.5,0.747706422,12.12385321,1.944954128,0.009174312,5767
1893,31,2465,79.51612903,0.594726166,0.673427992,1.06693712,0.012170385,1044569
1894,12,232,19.33333333,1.396551724,4.724137931,0.396551724,0.13362069,24592
1895,45,1226,27.24444444,0.184339315,0.362153344,0.418433931,0.282218597,111525
1896,15,771,51.4,0.238651102,0,25.36835279,0.023346304,111562
1897,31,1311,42.29032258,0.246376812,0,10.60793288,0.040427155,19316
1898,51,2394,46.94117647,0.236006683,0,5.347117794,0.005012531,250744
1899,14,547,39.07142857,0.510054845,0,17.43875686,0.118829982,53783
1900,23,1406,61.13043478,0.29658606,0,6.246799431,0.018492176,56219
1901,49,3196,65.2244898,0.056946183,0,2.363579474,0.006257822,133469
1902,26,1341,51.57692308,0.16256525,0,4.775540641,0.002982849,165725
1903,10,535,53.5,0.343925234,0,9.121495327,0.014953271,10499
1904,41,3058,74.58536585,0.201111838,0,1.367887508,0.003924133,749028
1905,9,251,27.88888889,1.298804781,0,10.90438247,0.043824701,36105
1906,45,1546,34.35555556,0.165588616,0,1.320827943,0.000646831,86931
1907,6,252,42,0.146825397,0,7.69047619,0.035714286,2605
1908,50,1773,35.46,0.256627186,0,1.067681895,0.002256063,250325
1909,6,365,60.83333333,0.145205479,0,4.139726027,0.04109589,19388
1910,3,93,31,0.150537634,0,15.30107527,0,10105
1911,16,333,20.8125,0.426426426,0,3.861861862,0.024024024,48817
1912,10,472,47.2,0.277542373,0,2.618644068,0.040254237,7580
1913,16,1000,62.5,0.039,0,1.11,0.006,55759
1914,26,1189,45.73076923,0.111017662,0,0.768713204,0.016820858,16897
1915,16,559,34.9375,0.191413238,0,1.418604651,0.001788909,22009
1916,21,614,29.23809524,0.407166124,0,1.053745928,0.03257329,14058
1917,4,148,37,0.040540541,0,3.885135135,0.006756757,5421
1918,5,162,32.4,0.277777778,0,3.419753086,0.024691358,6126
1919,21,609,29,0.195402299,0,0.786535304,0,22961
1920,1,55,55,0.018181818,0,8.472727273,0.127272727,473
1921,27,445,16.48148148,0.262921348,0,0.568539326,0.408988764,5334
1922,17,770,45.29411765,0.453246753,0,0.292207792,0.007792208,7948
1923,6,328,54.66666667,0.057926829,0,0.68597561,0.134146341,1406
1924,12,602,50.16666667,0.00166113,0,0.320598007,0.021594684,206
1925,2,32,16,1.28125,0,4.5625,0,1223
1926,30,1055,35.16666667,0.275829384,0,0.133649289,0.004739336,49811
1927,8,211,26.375,0.876777251,0,0.573459716,0.009478673,5839
1928,23,1160,50.43478261,0.137931034,0,1.781034483,0.569827586,5058
1929,41,1867,45.53658537,0.000535619,0,0.234600964,0,438
1930,36,1580,43.88888889,0.294936709,9.029113924,2.201898734,0.006962025,155971
1931,55,1398,25.41818182,0.042918455,0,4.002145923,0.015021459,6569
1932,49,918,18.73469388,0.010893246,0,1.720043573,0.005446623,1702
1933,16,553,34.5625,0.005424955,0,0.200723327,0,111
1934,34,1100,32.35294118,0.773636364,0.190909091,1.61,0.006363636,40326
1935,18,398,22.11111111,0.753768844,0,3.603015075,0,8193
1936,15,176,11.73333333,0,0,6.107954545,0,1075
1937,25,502,20.08,0.007968127,0,1.30876494,0.001992032,658
1938,20,388,19.4,0.010309278,0,1.322164948,0,522
1939,32,1263,39.46875,0.000791766,0,0.125890736,0,209
1940,18,633,35.16666667,0.489731438,97.22748815,19.21958926,0.020537125,135612
1941,45,2276,50.57777778,0.908172232,15.46792619,0.020650264,0.007908612,60784
1942,44,2190,49.77272727,0.087671233,1.489954338,4.135159817,0.017351598,78005
1943,36,1325,36.80555556,0.307924528,0.806037736,2.946415094,0.086792453,26214
1944,12,666,55.5,0.827327327,0.630630631,0.63963964,0.007507508,19081
1945,33,1333,40.39393939,0,0,12.53113278,0.001500375,16706
1946,31,1860,60,0.16344086,0,0.635483871,0.005376344,128151
1947,20,672,33.6,0.349702381,0,1.65625,0.008928571,7546
1948,4,227,56.75,0.039647577,0,1.550660793,0,578
1949,36,804,22.33333333,0.138059701,0,0.231343284,0.001243781,7746
1950,9,502,55.77777778,0.115537849,0,0.326693227,0.007968127,11326
1951,5,215,43,0.037209302,2.093023256,0,0.023255814,1018
1952,33,1248,37.81818182,0.467147436,49.48237179,5.853365385,0.029647436,112569
1953,7,280,40,0.378571429,13.71428571,5.242857143,0.303571429,10392
1954,7,252,36,0.123015873,12.5,1.281746032,0.007936508,3666
1955,4,182,45.5,0.148351648,4.714285714,2.857142857,0.027472527,1957
1956,15,744,49.6,0.052419355,0,5.321236559,0.349462366,17821
1957,16,728,45.5,0.031593407,0,5.041208791,0.050824176,8987
1958,8,445,55.625,0,0,5.478651685,4.591011236,4481
1959,10,486,48.6,0.109053498,0,4.940329218,0.030864198,4553
1960,14,647,46.21428571,0.00927357,0,3.613601236,0.054095827,2517
1961,20,821,41.05,0.006090134,0,2.619975639,0.032886724,2178
1962,25,974,38.96,0.060574949,0,1.597535934,0.161190965,3514
1963,23,639,27.7826087,0.070422535,0,1.957746479,0.00312989,1958
1964,6,236,39.33333333,0.004237288,0,5.194915254,0.796610169,1414
1965,16,683,42.6875,0,0,1.695461201,0.046852123,1190
1966,6,285,47.5,0,0,3.929824561,0.049122807,1134
1967,23,825,35.86956522,0,0,1.328484848,0.004848485,1100
1968,8,307,38.375,0.055374593,0,2.755700326,0.110749186,1402
1969,16,608,38,0.004934211,0,1.391447368,0.034539474,1092
1970,13,438,33.69230769,0,0,1.819634703,0.00456621,799
1971,5,199,39.8,0.226130653,0,3.879396985,0.005025126,2299
1972,13,674,51.84615385,0.022255193,0,1.139465875,0.041543027,13269
1973,3,135,45,0.222222222,0,5.622222222,0.259259259,1440
1974,12,584,48.66666667,0.030821918,0,1.150684932,0.01369863,1261
1975,13,528,40.61538462,0,0,1.255681818,0.009469697,668
1976,8,340,42.5,0,0,1.888235294,0.032352941,653
1977,13,571,43.92307692,0.012259194,0,1.078809107,0.007005254,907
1978,11,431,39.18181818,0.002320186,0,1.392111369,0,600
1979,2,94,47,0.180851064,0,6.361702128,0.010638298,1091
1980,7,284,40.57142857,0.042253521,0,2.059859155,0.066901408,905
1981,19,832,43.78947368,0.103365385,0,0.679086538,0.024038462,2281
1982,3,127,42.33333333,0.015748031,0,4.212598425,0,535
1983,12,566,47.16666667,0,0,0.925795053,0.014134276,532
1984,11,480,43.63636364,0.002083333,0,1.083333333,0.004166667,522
1985,12,543,45.25,0,0,0.955801105,0.009208103,524
1986,6,341,56.83333333,0.296187683,0,1.501466276,0.152492669,1144
1987,6,290,48.33333333,0.020689655,0,1.765517241,0,754
1988,6,357,59.5,0.011204482,0,1.434173669,0.075630252,626
1989,6,257,42.83333333,0,0,1.941634241,0.011673152,502
1990,2,93,46.5,0.107526882,0,5.279569892,0.193548387,671
1991,5,201,40.2,0.462686567,0,2.427860697,1.567164179,2514
1992,10,451,45.1,0.026607539,0,1.022172949,0.013303769,862
1993,15,813,54.2,0.092250923,0,0.564575646,0.003690037,4151
1994,10,443,44.3,0.004514673,0,1.027088036,0,482
1995,11,485,44.09090909,0.022680412,0,0.927835052,0.049484536,599
1996,3,139,46.33333333,0.064748201,0,3.035971223,0.035971223,460
1997,3,142,47.33333333,0.035211268,0,2.823943662,0.014084507,433
1998,4,165,41.25,0,0,2.418181818,0.006060606,400
1999,11,504,45.81818182,0.015873016,0,0.787698413,0.007936508,401
2000,8,370,46.25,0.005405405,0,1.072972973,0.002702703,475
2001,6,264,44,0.106060606,0,1.458333333,0.034090909,744
2002,3,129,43,0.131782946,0,2.829457364,0.023255814,1017
2003,6,266,44.33333333,0.007518797,0,1.372180451,0.011278195,404
2004,6,183,30.5,0,0,1.93989071,0.420765027,432
2005,6,265,44.16666667,0.052830189,0,1.298113208,0.060377358,426
2006,3,162,54,0.055555556,0,2.037037037,0.012345679,648
2007,8,268,33.5,0.003731343,0,1.205223881,0.018656716,328
2008,5,260,52,0.007692308,0,1.211538462,0.011538462,388
2009,5,239,47.8,0,0,1.305439331,0,312
2010,7,275,39.28571429,0.149090909,0,1.098181818,0.069090909,924
2011,5,245,49,0.057142857,0,1.216326531,0.367346939,2594
2012,2,87,43.5,0.252873563,0,3.310344828,0.08045977,1090
2013,6,273,45.5,0,0,1.054945055,0.025641026,295
2014,5,234,46.8,0.021367521,0,1.158119658,0.004273504,365
2015,5,241,48.2,0,0,1.095435685,0.008298755,266
2016,8,303,37.875,0.04950495,0,0.854785479,0.00990099,577
2017,2,96,48,0.552083333,0,2.65625,0,1469
2018,4,141,35.25,0,0,1.758865248,0,248
2019,5,103,20.6,0.038834951,0,2.310679612,0.029126214,306
2020,6,268,44.66666667,0.01119403,0,0.888059701,0.376865672,452
2021,8,265,33.125,0.147169811,0,0.8,0.011320755,1091
2022,6,183,30.5,0,0,1.136612022,0,208
2023,2,85,42.5,0.047058824,0,2.294117647,0.011764706,355
2024,6,282,47,0.003546099,0,0.666666667,0.014184397,192
2025,2,100,50,0.03,0,1.83,0,323
2026,5,249,49.8,0,0,0.726907631,0.020080321,186
2027,12,535,44.58333333,0,0,0.336448598,0.009345794,185
2028,5,245,49,0.016326531,0,0.726530612,0.008163265,332
2029,5,242,48.4,0.037190083,0,0.727272727,0.004132231,466
2030,4,189,47.25,0,0,0.867724868,0.015873016,167
2031,4,175,43.75,0.011428571,0,0.931428571,0.08,248
2032,8,310,38.75,0.016129032,0,0.516129032,0.003225806,260
2033,4,173,43.25,0,0,0.919075145,0.034682081,165
2034,4,183,45.75,0,0,0.863387978,0,158
2035,4,170,42.5,0.011764706,0,0.911764706,0.229411765,224
2036,4,86,21.5,0,0,1.790697674,0,154
2037,6,240,40,0,0,0.6375,0.008333333,155
2038,2,91,45.5,0.043956044,0,1.67032967,0.032967033,266
2039,2,91,45.5,0.021978022,0,1.406593407,0.032967033,194
2040,1,44,44,0.068181818,0,2.795454545,0.022727273,183
2041,6,263,43.83333333,0.011406844,0,0.44486692,0.266159696,283
2042,4,181,45.25,0,0,0.64640884,0.038674033,124
2043,5,182,36.4,0.005494505,0,0.626373626,0.021978022,138
2044,4,192,48,0,0,0.515625,0.020833333,103
2045,13,307,23.61538462,0.446254072,39.47882736,10.48534202,0.084690554,37297
2046,4,193,48.25,0.077720207,18.79792746,1.984455959,0,4044
2047,18,824,45.77777778,0.611650485,3.984223301,8.358009709,0.046116505,58641
2048,11,428,38.90909091,0.039719626,0,3.324766355,0.011682243,3162
2049,12,468,39,0.002136752,0,1.978632479,0.027777778,939
2050,14,522,37.28571429,0.034482759,0,1.768199234,0.007662835,1406
2051,12,579,48.25,0.020725389,0,1.500863558,0.003454231,1347
2052,14,624,44.57142857,0.036858974,0,1.384615385,0.041666667,1270
2053,12,502,41.83333333,0.045816733,0,1.480079681,0.017928287,1028
2054,12,592,49.33333333,0.023648649,0,1.123310811,0.005067568,1118
2055,4,209,52.25,0,0,3.133971292,0,655
2056,3,145,48.33333333,0,0,4.275862069,0.006896552,621
2057,16,621,38.8125,0.048309179,0,0.950080515,0.033816425,1711
2058,16,564,35.25,0.00177305,0,0.973404255,0.00177305,550
2059,7,311,44.42857143,0.012861736,0,1.575562701,0.109324759,2102
2060,4,199,49.75,0.015075377,0,2.130653266,0.005025126,439
2061,7,369,52.71428571,0,0,0.940379404,0.002710027,348
2062,5,91,18.2,0,0,3.758241758,0,342
2063,7,261,37.28571429,0.022988506,0,1.22605364,0.01532567,1209
2064,5,252,50.4,0.01984127,0,1.170634921,0.007936508,745
2065,8,366,45.75,0.032786885,0,0.789617486,0.010928962,497
2066,6,293,48.83333333,0,0,0.931740614,0.064846416,292
2067,4,184,46,0.005434783,0,1.309782609,0.005434783,242
2068,8,318,39.75,0.050314465,0,0.745283019,0.044025157,679
2069,5,216,43.2,0.032407407,0,1.083333333,0,388
2070,11,375,34.09090909,0.056,0,0.621333333,0.005333333,422
2071,6,315,52.5,0.019047619,0,0.736507937,0,441
2072,4,168,42,0,0,1.369047619,0,230
2073,4,171,42.75,0.011695906,0,1.32748538,0.058479532,307
2074,14,344,24.57142857,0,0,0.659883721,0.063953488,249
2075,6,241,40.16666667,0,0,0.908713693,0.037344398,228
2076,4,215,53.75,0.013953488,0,0.995348837,0.004651163,307
2077,7,211,30.14285714,0.109004739,0,0.881516588,0.004739336,885
2078,12,278,23.16666667,0.017985612,0,0.643884892,0.025179856,329
2079,4,187,46.75,0,0,0.946524064,0.026737968,182
2080,6,284,47.33333333,0.014084507,0,0.591549296,0.01056338,306
2081,3,142,47.33333333,0.190140845,0,1.169014085,0.021126761,490
2082,4,160,40,0.075,0,0.96875,0.18125,609
2083,7,205,29.28571429,0.004878049,0,0.648780488,0.004878049,159
2084,4,179,44.75,0,0,0.541899441,0.083798883,112
2085,8,379,47.375,0.153034301,0,0,0.377308707,17080
2086,18,708,39.33333333,0,0,2.072033898,0.040960452,1496
2087,18,700,38.88888889,0.174285714,0,1.167142857,0.021428571,5081
2088,38,1196,31.47368421,0,0,0.678093645,0.001672241,813
2089,16,743,46.4375,0.033647376,0,1.065948856,0.563930013,2173
2090,16,588,36.75,0,0,1.159863946,0.017006803,692
2091,12,429,35.75,0,0,1.473193473,0.018648019,640
2092,19,722,38,0,0,0.872576177,0.149584488,738
2093,15,505,33.66666667,0,0,1.201980198,0,607
2094,6,219,36.5,0,0,2.730593607,0.00456621,599
2095,17,690,40.58823529,0,0,0.855072464,0.027536232,609
2096,20,688,34.4,0,0,0.851744186,0.004360465,589
2097,32,1181,36.90625,0,0,0.479254869,0.018628281,588
2098,6,269,44.83333333,0.003717472,0,1.895910781,0.033457249,519
2099,18,650,36.11111111,0.003076923,0,0.778461538,0.021538462,520
2100,4,164,41,0,0,2.951219512,0.018292683,487
2101,15,517,34.46666667,0,0,0.928433269,0.046421663,504
2102,14,449,32.07142857,0.017817372,0,1.037861915,0.022271715,650
2103,12,404,33.66666667,0.002475248,0,1.091584158,0.022277228,454
2104,28,905,32.32142857,0.011049724,0,0.474033149,0.009944751,591
2105,17,564,33.17647059,0.012411348,0,0.741134752,0.010638298,1094
2106,5,198,39.6,0.005050505,0,1.97979798,0,392
2107,15,548,36.53333333,0,0,0.689781022,0.027372263,393
2108,6,243,40.5,0,0,1.502057613,0,365
2109,4,159,39.75,0.006289308,0,2.20754717,0.232704403,403
2110,9,191,21.22222222,0,0,1.832460733,0.089005236,367
2111,4,158,39.5,0,0,2.183544304,0.436708861,414
2112,6,275,45.83333333,0.007272727,0,1.156363636,0.338181818,411
2113,12,355,29.58333333,0,0,0.81971831,0,291
2114,4,210,52.5,0,0,1.380952381,0.466666667,388
2115,12,424,35.33333333,0,0,0.679245283,0.016509434,295
2116,4,173,43.25,0,0,1.606936416,0,278
2117,2,80,40,0,0,3.075,0.0125,247
2118,16,527,32.9375,0,0,0.430740038,0,227
2119,4,164,41,0,0,1.359756098,0,223
2120,6,247,41.16666667,0,0,0.882591093,0.004048583,219
2121,5,209,41.8,0.124401914,0,0.980861244,0,1119
2122,5,192,38.4,0.005208333,0,1.067708333,0,206
2123,8,314,39.25,0,0,0.643312102,0.003184713,203
2124,6,220,36.66666667,0,0,0.868181818,0.036363636,199
2125,3,94,31.33333333,0.212765957,0,2,0.085106383,898
2126,4,136,34,0,0,1.360294118,0.007352941,186
2127,4,197,49.25,0,0,0.893401015,0.005076142,177
2128,4,168,42,0,0,1.041666667,0.095238095,191
2129,4,182,45.5,0.071428571,0,0.93956044,0.010989011,426
2130,6,189,31.5,0.010582011,0,0.835978836,0.042328042,206
2131,6,189,31.5,0.010582011,0,0.830687831,0.021164021,163
2132,6,179,29.83333333,0.016759777,0,0.843575419,0.011173184,203
2133,4,155,38.75,0.006451613,0,0.916129032,0.032258065,147
2134,4,147,36.75,0,0,0.952380952,0,140
2135,4,115,28.75,0,0,1.173913043,0,135
2136,6,236,39.33333333,0,0,0.559322034,0,132
2137,4,146,36.5,0,0,0.753424658,0.04109589,116
2138,4,139,34.75,0,0,0.769784173,0.043165468,113
2139,7,311,44.42857143,0.090032154,0,4.958199357,0.01607717,1861
2140,19,1080,56.84210526,0.031481481,0,12.69907407,0.012962963,14351
2141,22,964,43.81818182,0.010373444,0,1.506224066,0.021784232,2905
2142,7,293,41.85714286,0.040955631,0,1.484641638,0,651
2143,21,925,44.04761905,0.109189189,0,0.63027027,0.003243243,3016
2144,14,587,41.92857143,0.248722317,57.45655877,1.626916525,0.083475298,49643
2145,26,624,24,0.570512821,46.6875,1.641025641,0,35662
2146,21,459,21.85714286,0.488017429,8.224400871,10.83442266,0.015250545,13053
2147,22,875,39.77272727,0.059428571,0.587428571,0.179428571,0.006857143,1097
2148,15,377,25.13333333,0.299734748,0,4.169761273,0.00265252,7213
2149,24,1048,43.66666667,0.001908397,0,0.307251908,0,322
2150,3,260,86.66666667,0.003846154,0,0.623076923,0.265384615,278
2151,8,268,33.5,0.02238806,0,0.779850746,0,213
2152,16,847,52.9375,0.064935065,5.066115702,0.112160567,0.110979929,5172
2153,8,316,39.5,0.03164557,0,5.443037975,0.215189873,1961
2154,3,134,44.66666667,0.231343284,0,12.73880597,0,2055
2155,12,493,41.08333333,0,0,1.30831643,0.014198783,652
2156,8,263,32.875,0,0,1.524714829,0.003802281,402
2157,7,186,26.57142857,0.161290323,0,0.52688172,0.021505376,449
2158,13,379,29.15384615,0.26121372,0,5.722955145,0.031662269,5042
2159,1,35,35,0.285714286,30,0,0,1050
2160,5,213,42.6,0.535211268,17.79342723,8.868544601,0.014084507,6896
2161,58,1420,24.48275862,1.303521127,1.164788732,0.707746479,0.013380282,102056
2162,9,298,33.11111111,1.023489933,1.89261745,6.023489933,0.218120805,10985
2163,41,2425,59.14634146,0.004948454,0,0.061030928,0,1172
2164,7,299,42.71428571,0.043478261,0,0.334448161,0,530
2165,28,1067,38.10714286,0.34864105,4.995313964,1.827553889,0.002811621,18003
2166,6,130,21.66666667,0.446153846,31.30769231,0.707692308,0,4162
2167,41,1845,45,0.524661247,0,2.167479675,0.014092141,34637
2168,12,774,64.5,0,0,2.002583979,0.003875969,1553
2169,45,2108,46.84444444,0,0,0.474857685,0,1001
2170,14,564,40.28571429,0.072695035,0,0.94858156,0.005319149,2587
2171,3,143,47.66666667,0.160839161,0,0.867132867,0.027972028,901
2172,24,1172,48.83333333,0,0,5.458191126,0.041808874,6446
2173,28,1316,47,0,0,2.42325228,0.003039514,3193
2174,20,800,40,0.01875,0,1.4725,0.0025,1311
2175,16,924,57.75,0,0,0.113636364,0.002164502,107
2176,18,986,54.77777778,0,0,0.104462475,0.001014199,104
2177,2,204,102,0,0,0,0.534313725,109
